place_id,address,lat,lng,place,place_type,category,region_id,popularity
5305,강원특별자치도 동해시 발한동 209-71,37.5462661090985,129.107106148524,초당쫄면순두부,음식점,['맛집'],4,0.8350592920886084
5306,강원특별자치도 동해시 망상동 30-4,37.5833021029381,129.102899792548,현상소,카페,['카페'],4,0.7729193506270997
5307,강원특별자치도 홍천군 서면 팔봉리 995-12,37.6940240693919,127.701489061895,카페 이서,음식점,['맛집'],0,0.6535508987137089
5308,강원특별자치도 홍천군 홍천읍 상오안리 612-2,37.6590673192807,127.830087117255,바른농산물 바농,음식점,['맛집'],4,0.8436330596764783
5309,강원특별자치도 영월군 영월읍 영흥리 947-39,37.183455224922,128.467001361134,영월 서부시장 미탄집,음식점,"['맛집', '문화']",4,0.8103518712790557
5310,강원특별자치도 영월군 영월읍 영흥리 947-16,37.1841563586482,128.466768878169,카페스몰토크,카페,['카페'],4,0.6691922841429929
5311,강원특별자치도 원주시 신림면 신림리 541-2,37.2324929678602,128.082842027146,배아채,음식점,['맛집'],4,0.7615561835458308
5312,경기 여주시 멱곡동 296-36,37.2559691040625,127.666222159686,마미앤도터,카페,['카페'],0,0.9586829964457654
5313,강원특별자치도 원주시 중앙동 57,37.3502279348979,127.948624502039,똘이떡볶이,음식점,['맛집'],4,0.8314649126814586
5314,강원특별자치도 원주시 지정면 월송리 925-9,37.4073641976863,127.839801541943,모우커피랩,카페,['카페'],0,0.7870934051491161
5315,강원특별자치도 원주시 행구동 1780-1,37.3453257322941,127.975387869118,샤녹커피,카페,['카페'],4,0.7994815327513002
5316,강원특별자치도 원주시 단계동 1204-6,37.3541609227671,127.916935715822,봉봉243,음식점,['맛집'],4,0.5800071168132236
5317,강원특별자치도 고성군 토성면 천진리 179-12,38.2563413284062,128.560308883828,옥란푸딩,카페,['카페'],4,0.6099425661949701
5318,강원특별자치도 고성군 토성면 아야진리 182,38.2748766208047,128.553457088021,아야트커피,카페,['카페'],4,0.6073802957010506
5319,강원특별자치도 원주시 무실동 1857-24,37.3320402877053,127.926606048818,청담생고기,음식점,['맛집'],4,0.5391759982327218
5320,강원특별자치도 원주시 단계동 915-1,37.3405680343488,127.93435411331,프렙,음식점,['맛집'],4,0.7620185555272476
5321,강원특별자치도 원주시 행구동 99,37.3340542781836,128.013166566354,원주 향로봉,관광지,"['경치', '자연']",4,0.8046074546843578
5322,강원특별자치도 정선군 남면 무릉리 720-34,37.2407626390912,128.757436404931,넌커피,카페,['카페'],4,0.7223679462807883
5323,경기 남양주시 수석동 133-2,37.5868366925588,127.175487402636,한강632스트릿,카페,['카페'],0,0.5734538834862968
5324,서울 마포구 연남동 241-31,37.5650759390249,126.92239304584,잼잼,음식점,['맛집'],0,0.8633599116151198
5325,서울 마포구 동교동 164-31,37.555731485544,126.923579857794,반셀,액티비티,"['쇼핑', '오락']",0,0.5368765782529658
5326,경기 고양시 일산동구 장항동 1823,37.6565360249991,126.755313514925,킨캠핑,액티비티,"['힐링', '자연']",0,0.9136511058347483
5327,서울 강남구 역삼동 817-18,37.5000873275655,127.028227088985,뮤지컬펍 넘버스테이지,음식점,['맛집'],0,0.7260159589524096
5328,서울 마포구 연남동 487-34,37.5652194711687,126.91722484093,히포 브런치하우스,카페,['카페'],0,0.8535776872788363
5329,제주특별자치도 서귀포시 하원동 1829,33.2606964903398,126.452816117954,별돈별 중문 본점,음식점,['맛집'],1,0.8462095462505979
5330,서울 영등포구 여의도동 82-3,37.5338008712424,126.919076616337,한강공원 여의도 수영장,관광지,"['야경', '액티비티']",0,0.7428560476359485
5331,서울 강남구 신사동 656-4,37.5255757873904,127.037747378589,테타라운지바,음식점,['맛집'],0,0.8483689516946373
5332,경기 파주시 탄현면 성동리 703,37.7828471165328,126.690283218336,뮤지엄헤이,전시장,"['문화', '액티비티']",0,0.9599454559012672
5333,서울 강남구 역삼동 830-50,37.4944709498139,127.032922032209,비욘더 강남,음식점,['맛집'],0,0.6450925243966891
5334,강원특별자치도 속초시 조양동 1447-49,38.1931158176185,128.601223654388,속초 조양동 골목 대관람차 뷰포인트,관광지,"['야경', '경치']",4,0.7108569609670732
5335,경기 광명시 가학동 27,37.4246903615744,126.863419310599,광명동굴,관광지,"['액티비티', '힐링']",0,0.8569815902623836
5336,서울 마포구 연남동 257-23,37.5619310478169,126.923275288343,오랑제뜨22,관광지,"['경치', '자연']",0,0.5990411021634178
5337,경기 남양주시 조안면 삼봉리 272-6,37.5919663107173,127.3384565303,왈츠와 닥터만,카페,['카페'],0,0.8046619720680755
5338,경기 남양주시 별내면 용암리 504,37.7162974671416,127.128155492201,하우스 용암,카페,['카페'],0,0.5775931794194883
5339,서울 마포구 연남동 361-31,37.5665559591697,126.918710114471,아이아이 연남,전시장,"['문화', '휴양']",0,0.6043919704589935
5340,경기 포천시 신북면 기지리 600-2,37.9244639206185,127.23364976654,예술정원1999 자연예술테마파크,관광지,"['자연', '오락']",0,0.8594526903241413
5341,서울 마포구 합정동 398-16,37.5491863617953,126.908262456366,트릴로지 합정,음식점,['맛집'],0,0.5621382156509498
5342,서울 종로구 사직동 228,37.5747874274538,126.96742345584,스톤블레스유,액티비티,"['힐링', '문화']",0,0.6814168505471556
5343,서울 성동구 성수동2가 328-45,37.5389394346462,127.056868725032,강별 성수,음식점,['맛집'],0,0.7893361724372774
5344,서울 강남구 역삼동 817-22,37.5001800511332,127.028560173613,마피아카페 강남1호점,액티비티,"['오락', '문화']",0,0.8119894299653172
5345,서울 마포구 서교동 405-5,37.5506496567709,126.920544839971,테크런 시즌2 홍대점,액티비티,"['오락', '액티비티']",0,0.6036316658958754
5346,서울 용산구 서계동 220-5,37.5542457145629,126.968794192644,포컬포인트,카페,['카페'],0,0.6616948292312821
5347,경기 파주시 상지석동 1086-2,37.732644532921,126.794974093248,퍼스트가든,관광지,"['야경', '자연']",0,0.8088133427170748
5348,서울 종로구 사간동 65-1,37.5780762187482,126.979846783213,널담은공간 경복궁점,카페,['카페'],0,0.527793453651648
5349,서울 양천구 신월동 149-20,37.5273211945791,126.830491355042,서서울 호수공원,관광지,"['자연', '액티비티']",0,0.9235511125339924
5350,경기 고양시 덕양구 행주외동 140-8,37.5982174934735,126.819746183303,행주산성 역사공원,관광지,"['관광지', '자연']",0,0.9958661914728586
5351,서울 마포구 서교동 365-10,37.5530131425596,126.921740910638,루나파이,음식점,['맛집'],0,0.8741873626600409
5352,서울 영등포구 당산동 98-1,37.5382247983267,126.902407955662,양화한강공원,관광지,"['자연', '힐링']",0,0.6178440956875084
5353,서울 마포구 서교동 341-1,37.5543219169157,126.924204080661,마포리움,카페,['카페'],0,0.994704091299303
5354,서울 송파구 방이동 207-5,37.5094684847186,127.124966103099,모어댄레귤러,관광지,"['문화', '오락']",0,0.8074732247376375
5355,강원특별자치도 강릉시 성남동 46-16,37.7538527145183,128.899533636607,대게특별시 본점(강릉),음식점,['맛집'],4,0.6504347879621326
5356,경기 김포시 풍무동 107-6,37.6049004359036,126.722444249497,샤브올데이 김포풍무점,음식점,['맛집'],0,0.8016618342309989
5357,서울 동대문구 용두동 798,37.5775880431542,127.042841437254,청량오락실,액티비티,"['오락', '문화']",0,0.5751647203909693
5358,서울 마포구 상암동 1602,37.5806561786855,126.889839335259,시네마테크 KOFA,전시장,"['문화', '관광지']",0,0.6271788135174856
5359,서울 마포구 연남동 227-34,37.5626373517463,126.926264890826,팔계집 연남,음식점,['맛집'],0,0.7231198984783446
5360,강원특별자치도 평창군 대관령면 횡계리 82-46,37.674294447767,128.727774418364,겨울나라 눈썰매장,액티비티,"['경치', '자연']",4,0.6731052994770645
5361,강원특별자치도 평창군 대관령면 차항리 30-30,37.6872428462507,128.696080678874,대관령토종한우 대관령본점,음식점,['맛집'],4,0.738385064798621
5362,서울 영등포구 문래동2가 14-84,37.5134993088594,126.894526762351,행운다방,카페,['카페'],0,0.8351894993082969
5363,서울 마포구 서교동 395-36,37.5493411039129,126.916833201853,샴페인 슈퍼노바,음식점,"['오락', '휴양']",0,0.7558934030321147
5364,서울 중구 다동 10,37.5685285762171,126.981627280645,하이커그라운드,액티비티,"['오락', '문화']",0,0.7885331796534766
5365,서울 용산구 이태원동 63-42,37.5332532461046,126.991144207396,햅시바극장,관광지,"['문화', '관광지']",0,0.5992570268731856
5366,경기 김포시 고촌읍 전호리 654,37.5972368549658,126.785233626536,김포 현대 프리미엄 아울렛,관광지,"['쇼핑', '휴양']",0,0.7246771294198915
5367,경기 수원시 영통구 하동 1016-1,37.2874808899042,127.060178440172,더레이크뷰,음식점,['맛집'],0,0.8500907280183319
5368,경기 수원시 권선구 오목천동 46-1,37.2500465667513,126.964533329784,불멍카페 리틀톤파크,카페,['카페'],0,0.6401683445684384
5369,서울 서대문구 창천동 52-23,37.5586321735551,126.935871211905,악센트 신촌,전시장,"['문화', '오락']",0,0.9028034600777678
5370,서울 마포구 연남동 387-14,37.5627587741508,126.925496475495,뮬 연남,음식점,['맛집'],0,0.7170655767740584
5371,서울 종로구 관수동 152-1,37.5684664512813,126.989300313392,전태일기념관,전시장,"['관광지', '문화']",0,0.5229484365850955
5372,서울 종로구 혜화동 163-33,37.5841297076532,127.002477296056,술비 혜화점,음식점,['맛집'],0,0.5274832997517032
5373,서울 용산구 서빙고동 235-5,37.5204211666274,126.989911919619,용산공원 부분개방기지,관광지,"['경치', '자연']",0,0.7216778038673448
5374,서울 용산구 한강로3가 40-1007,37.5256737839197,126.959175367546,백빈건널목,관광지,"['관광지', '문화']",0,0.7479145715793973
5375,경기 과천시 막계동 33,37.4365474290339,127.02404491326,서울랜드,관광지,"['액티비티', '휴양']",0,0.9814872497827576
5376,전남 담양군 담양읍 학동리 672,35.3224090894618,127.005685996375,개구리생태공원,관광지,"['경치', '자연']",1,0.6450999750225243
5377,전북특별자치도 군산시 내초동,35.9525710696147,126.610866419454,옥녀교차로,관광지,"['경치', '자연']",2,0.876915404140514
5378,전남 영광군 불갑면 모악리 8,35.1996750766919,126.550047626733,불갑사,관광지,"['경치', '자연']",1,0.5541037397004351
5379,강원특별자치도 강릉시 강동면,37.7280943167627,128.954226402687,등명해변,관광지,"['경치', '바다']",4,0.7022070673799778
5380,충남 태안군 남면 신장리 23,36.6865855893743,126.297394428507,청산수목원,관광지,"['자연', '힐링']",2,0.5481328282618753
5381,제주특별자치도 제주시 한림읍 금능리,33.3750131625816,126.235818589994,금능해변,관광지,"['경치', '바다']",1,0.97456404131698
5382,제주특별자치도 제주시 한림읍 수원리 253,33.4366633817597,126.270127029891,한림해안로,관광지,"['경치', '바다']",1,0.769535211638446
5383,제주특별자치도 제주시 조천읍 교래리 619,33.427476966391,126.672114316851,카페말로,카페,['카페'],1,0.6990388804739137
5384,서울 관악구 신림동 1639-57,37.4831942527483,126.927570796996,작은따옴표 도림천점,카페,['카페'],0,0.7429419113776252
5385,서울 중구 을지로3가 315-3,37.5661204498117,126.99167977913,을지다방,카페,['카페'],0,0.9917844391262028
5386,서울 종로구 계동 101-12,37.5794601620587,126.986232116183,러프러프 아뜰리에,음식점,['맛집'],0,0.5276007447511872
5387,경기 파주시 군내면 백연리 357-1,37.8984298975425,126.731632986164,DMZ 캠프그리브스,전시장,"['관광지', '문화']",0,0.6677673268185017
5388,서울 종로구 부암동 201,37.5949660263908,126.962428778162,석파정 서울미술관,관광지,"['경치', '문화']",0,0.7524977853346202
5389,제주특별자치도 제주시 한림읍 금능리 1581-8,33.3895990243568,126.224516552228,비양도,관광지,"['경치', '자연']",1,0.6642245207405741
5390,제주특별자치도 제주시 한림읍 월령리 437,33.3753800739511,126.214024549323,프라이빗 해변,관광지,"['바다', '휴양']",1,0.8279485160216402
